Date,Ticker,Close,sentiment,rsi,macd,ema_10,ema_30,ema_ratio
2014-04-25,AADR,57.709999084472656,0.0,52.29445224281161,-1.0972567724629272,60.11505179470325,61.561984367924296,0.9764963298685521
2014-04-28,AADR,56.13999938964844,0.0,48.18303902781887,-1.3401292882539977,59.39231499378419,61.21217888545489,0.9702695782962378
2014-04-29,AADR,58.150001525878906,0.0,49.91327605113811,-1.354799843453641,59.166439817801404,61.01461905580483,0.9697092390872251
2014-04-30,AADR,59.77999877929688,0.0,43.57596379784236,-1.2208262827994574,59.27799599261876,60.9349661347398,0.9728075644046944
2014-05-01,AADR,61.150001525878906,0.0,55.352342241608746,-0.9926607237812419,59.61836063502969,60.948839385781035,0.9781705646217483
2014-05-02,AADR,60.459999084472656,0.0,55.17426101270853,-0.8576290905454584,59.77138580765568,60.91730130182566,0.9811889977119581
2014-05-05,AADR,61.220001220703125,0.0,56.11548694132738,-0.6814345739743004,60.034770428209754,60.936830328850014,0.9851968030537159
2014-05-06,AADR,58.52999877929688,0.0,48.70009040862753,-0.7502118902318813,59.76117558295286,60.78155087404014,0.9832124176429482
2014-05-07,AADR,57.38999938964844,0.0,44.7165516952645,-0.8864879509727999,59.33005263871569,60.562741100853586,0.9796460919745174
2014-05-08,AADR,56.7599983215332,0.0,45.022832434179975,-1.033411013101258,58.8627700355916,60.317402857026465,0.9758836960390543
2014-05-09,AADR,57.2400016784668,0.0,40.03984533005665,-1.0984540445507776,58.56772124338709,60.11886084550649,0.9741987858667928
2014-05-12,AADR,59.83000183105469,0.0,42.3371766507051,-0.9302859909836911,58.7972268047812,60.10022478005799,0.978319582330262
2014-05-13,AADR,59.83000183105469,0.0,46.01770526570806,-0.7879288437048189,58.985004082285464,60.08279104141262,0.981728762261219
2014-05-14,AADR,59.22999954223633,0.0,45.75569844644007,-0.7152796505720715,59.02954871136743,60.027772235014154,0.9833706385148097
2014-05-15,AADR,57.91999816894531,0.0,50.60102715048715,-0.7547109660659643,58.82781224910886,59.89178681139681,0.9822350505981984
2014-05-16,AADR,58.02000045776367,0.0,55.874996334318716,-0.7690263615350261,58.68093737795519,59.771026401485,0.9817622502212421
2014-05-19,AADR,59.209999084472656,0.0,53.49142447887218,-0.6765496286575328,58.77713041550382,59.73483109071002,0.9839674665899384
2014-05-20,AADR,58.560001373291016,0.0,45.70423933276182,-0.6482380499029645,58.73765240782876,59.65903562507009,0.9845558479518207
2014-05-21,AADR,60.4900016784668,0.0,47.76423021625127,-0.46470914704814703,59.056261366126584,59.712646338192464,0.9890076053848236
2014-05-22,AADR,60.52000045776367,0.0,50.2127706776061,-0.313229800342782,59.322395746424235,59.76473370074545,0.9925986794062182
2014-05-23,AADR,61.34999847412109,0.0,50.45870571709008,-0.12476916215660339,59.691050787823656,59.86700884741485,0.9970608509932463
2014-05-27,AADR,63.47999954223633,0.0,68.18515486236399,0.19422166991477496,60.379950561353226,60.1001050212743,1.004656323645023
2014-05-28,AADR,63.5099983215332,0.0,74.47998825683952,0.4443229746449333,60.949050154113216,60.32009813742004,1.0104269063896467
2014-05-29,AADR,63.83000183105469,0.0,78.99917916769544,0.6607351261230363,61.47285954992075,60.54654353700938,1.015299238549351
2014-05-30,AADR,63.29999923706055,0.0,74.75488087802822,0.7804796518214729,61.80506676576434,60.72418584023849,1.017799842197466
2014-06-02,AADR,63.08000183105469,0.0,66.4640278399389,0.8478525822819307,62.03687314127167,60.87617396867825,1.0190665591630417
2014-06-03,AADR,62.869998931884766,0.0,65.07934225270614,0.8742231360447263,62.18835055774677,61.004807837272224,1.0194008105661376
2014-06-04,AADR,63.34000015258789,0.0,70.65325989693038,0.9224141443645948,62.39774139317243,61.15546540600227,1.0203134090947206
2014-06-05,AADR,63.18999862670898,0.0,79.97723334347396,0.9376928565751328,62.54178816290634,61.286725613789805,1.0204785381589083
2014-06-06,AADR,62.5,0.0,73.88059185550026,0.8839347736228405,62.53419031510519,61.36500138064208,1.0190530254731152
2014-06-09,AADR,62.880001068115234,0.0,71.41190478840012,0.8620567622292654,62.59706499747065,61.46274329596292,1.0184554356131748
2014-06-10,AADR,65.7699966430664,0.0,83.34872504082009,1.0656328189713733,63.17396166030624,61.74063060867928,1.0232153613835209
2014-06-11,AADR,65.77999877929688,0.0,79.75250390373407,1.2137836569846172,63.6477865910318,62.00123500678365,1.0265567546205814
2014-06-12,AADR,64.29000091552734,0.0,68.21255857033287,1.1971637300334947,63.76455283184917,62.148897323476795,1.0259965273392238
2014-06-13,AADR,64.5,0.0,66.18705261614438,1.1872515919524105,63.898270498785685,62.30058136712346,1.0256448510848943
2014-06-16,AADR,64.19000244140625,0.0,54.4880082987752,1.1412265891583004,63.951312670171234,62.422479500948164,1.024491708458967
2014-06-17,AADR,64.4000015258789,0.0,55.50063774758399,1.1089137465378514,64.03289246211807,62.55006156707273,1.0237063059235407
2014-06-18,AADR,65.5999984741211,0.0,59.86620907277699,1.166686475438155,64.3178208279368,62.74683169010811,1.0250369476117525
2014-06-19,AADR,64.33999633789062,0.0,55.36081359291646,1.0981414461828223,64.32185273883749,62.84961650609409,1.023424744884492
2014-06-20,AADR,64.5,0.0,57.36513619736391,1.0446874681461154,64.35424314995795,62.956092860539634,1.0222083395886004
2014-06-23,AADR,65.37000274658203,0.0,62.135941746975924,1.0603042290339104,64.53892671298051,63.1118289822198,1.0226122068362615
2014-06-24,AADR,65.72000122070312,0.0,61.68959670242166,1.0883764501262192,64.75366753256644,63.280098158896145,1.0232864584054557
2014-06-25,AADR,67.44000244140625,0.0,68.08512848716204,1.2351752796976356,65.2420920614464,63.548479080348415,1.0266507240709355
2014-06-26,AADR,67.12999725341797,0.0,70.36058106850416,1.311382777559956,65.58534755089578,63.779544768933555,1.028313196472387
2014-06-27,AADR,67.5999984741211,0.0,70.59335171000586,1.393637948447676,65.95164771875491,64.02602565313921,1.0300756145016363
2014-06-30,AADR,67.29000091552734,0.0,58.558577909134655,1.4174718189881474,66.19498466362262,64.23660470232555,1.030486978108078
2014-07-01,AADR,68.05999755859375,0.0,61.82572055837041,1.4814157880153118,66.53407791725373,64.48327520918157,1.0318036374768407
2014-07-02,AADR,66.44999694824219,0.0,61.06555102430072,1.386199010922894,66.51879046834253,64.61016048266936,1.0295407095635543
2014-07-03,AADR,66.29000091552734,0.0,59.21730733419815,1.2830386158798177,66.47719236783068,64.71853728478924,1.0271739003510325
2014-07-07,AADR,65.29000091552734,0.0,55.288453426588,1.107821342089622,66.26133937650279,64.75540590612718,1.0232557181798643
2014-07-08,AADR,62.7599983215332,0.0,43.553449075760994,0.7560945378374839,65.62473191196285,64.62666993292757,1.0154435000298037
2014-07-09,AADR,64.97000122070312,0.0,47.70576566163968,0.6482051699060634,65.50568996809744,64.64882033859051,1.0132542191028262
2014-07-10,AADR,64.87000274658203,0.0,52.10821837657261,0.548312423079409,65.39011047327645,64.66309017136416,1.0112432038120296
2014-07-11,AADR,66.33999633789062,0.0,56.628230194489134,0.5810647464041665,65.5628169941154,64.77127766597877,1.0122205297881963
2014-07-14,AADR,67.9000015258789,0.0,58.68221974018167,0.7245484364108989,65.98775963625421,64.97313081823039,1.0156161293945087
2014-07-15,AADR,67.16999816894531,0.0,54.8494866363158,0.7704735845934323,66.2027120967435,65.11486419569587,1.0167065986312773
2014-07-16,AADR,67.66000366210938,0.0,50.801753202591996,0.8367632575860711,66.4676741995373,65.2790667419161,1.018208095135925
2014-07-17,AADR,66.41000366210938,0.0,47.54436080677964,0.7794487477360263,66.45718864727768,65.35203041418664,1.0169108476980253
2014-07-18,AADR,68.41999816894531,0.0,52.5308637323947,0.8860030525556795,66.8140631057627,65.54996381771947,1.0192845154203047
2014-07-21,AADR,69.4000015258789,0.0,56.25370559225032,1.0375657750893623,67.284233727602,65.79835334727815,1.022582333823485
2014-07-22,AADR,69.2699966430664,0.0,53.72765947445117,1.1341166265926432,67.64528153041371,66.0223303341032,1.024581852656482
2014-07-23,AADR,71.29000091552734,0.0,64.5432683490445,1.357977416581079,68.30795778225254,66.3621800490338,1.029320581870292
2014-07-24,AADR,74.9800033569336,0.0,71.54187746456232,1.8122505674069203,69.5210569776491,66.91816864954346,1.0388965863925117
2014-07-25,AADR,75.19000244140625,0.0,75.54177305684877,2.1642622157622355,70.55177433469585,67.45183534579267,1.0459578152768017
2014-07-28,AADR,74.91999816894531,0.0,85.51397298208454,2.393852058513673,71.34599685001393,67.9336523021251,1.0502305474864346
2014-07-29,AADR,73.70999908447266,0.0,77.10914423562497,2.449925631611549,71.77581543809734,68.30631983647011,1.0507931859004178
2014-07-30,AADR,74.68000030517578,0.0,78.86988103727307,2.543317552566421,72.30384905029342,68.71752502799951,1.0521893653887073
2014-07-31,AADR,72.6500015258789,0.0,67.97719618643865,2.425566960634825,72.36678586403623,68.97123318915304,1.0492314334234234
2014-08-01,AADR,72.36000061035156,0.0,63.69776765525305,2.282536458473885,72.36555218154811,69.1898633453594,1.0458981804941188
2014-08-04,AADR,73.51000213623047,0.0,68.98202525920495,2.2362017257002407,72.57363399149035,69.4685819770285,1.0446972131299386
2014-08-05,AADR,72.69000244140625,0.0,64.76804061361247,2.1090027232198167,72.59479189147505,69.67641555537547,1.041884708230724
2014-08-06,AADR,72.47000122070312,0.0,68.9374743104226,1.9677612110982068,72.57210267860742,69.85664688862241,1.0388718312562935
2014-08-07,AADR,73.16999816894531,0.0,66.16744137734037,1.890517489938503,72.68081094957795,70.07041148735291,1.037253947947718
2014-08-08,AADR,73.05999755859375,0.0,63.24165004524082,1.799679568660693,72.749753969399,70.26328800807813,1.035387839536274
2014-08-11,AADR,73.44000244140625,0.0,64.81876818215092,1.7383148680701197,72.87525369158213,70.46823732635737,1.0341574652148204
2014-08-12,AADR,72.83000183105469,0.0,56.08214669034629,1.6217662378007986,72.86702608057713,70.62060922988624,1.0318096498343463
2014-08-13,AADR,73.7699966430664,0.0,43.89502388130483,1.586956882989,73.03120254648428,70.82379551460754,1.0311675901557897
2014-08-14,AADR,74.30000305175781,0.0,45.65005653054589,1.5838793312458677,73.2618935474431,71.04806696861723,1.0311595610307558
2014-08-15,AADR,73.62999725341797,0.0,43.932270004169965,1.5099704810810124,73.32882149398398,71.21464311602374,1.0296874109797307
2014-08-18,AADR,74.58999633789062,0.0,54.23890266212627,1.5114381695299528,73.55812601105791,71.43240784001514,1.0297584560750586
2014-08-19,AADR,75.29000091552734,0.0,53.016813317838114,1.5512045222911297,73.87301235732507,71.68128481262885,1.0305760080950737
2014-08-20,AADR,74.80999755859375,0.0,62.61676911956462,1.526392086182895,74.04337330301028,71.88313724785239,1.030052055848779
2014-08-21,AADR,74.56999969482422,0.0,62.98469193356793,1.470412233020383,74.13912355606736,72.05648321217316,1.0289028863337915
2014-08-22,AADR,74.56999969482422,0.0,57.20105484444776,1.409796539140686,74.21746467220497,72.2186455658926,1.0276773275190911
2014-08-25,AADR,75.0199966430664,0.0,66.66659390195318,1.382136745913641,74.36337957599795,72.3993778934522,1.0271273281579314
2014-08-26,AADR,75.95999908447266,0.0,72.63288826965456,1.4197010713788387,74.65367403208425,72.62909538964708,1.0278755866581504
2014-08-27,AADR,74.62999725341797,0.0,58.752971935053324,1.3268558689511565,74.64936916323583,72.758185832471,1.025992722456266
2014-08-28,AADR,73.86000061035156,0.0,54.44445386343407,1.1775688029987919,74.50584760816596,72.8292706568504,1.0230206472781402
2014-08-29,AADR,74.81999969482422,0.0,57.20248377162489,1.1237675380880887,74.56296616937655,72.95770478833259,1.0220026299580174
2014-09-02,AADR,76.68000030517578,0.0,67.77467733606855,1.217185199304737,74.9478814667946,73.19785288619344,1.023908195549425
2014-09-03,AADR,75.83000183105469,0.0,59.59032900835751,1.2086984721308482,75.10826698756915,73.36766894715224,1.0237243197909245
2014-09-04,AADR,75.94999694824219,0.0,57.98641628273512,1.1978472454069333,75.26130879860061,73.53427075367416,1.0234861653923475
2014-09-05,AADR,77.26000213623047,0.0,66.54514347711182,1.2801967295464465,75.62470758726059,73.7746405202907,1.0250772766078209
2014-09-08,AADR,77.88999938964844,0.0,65.50753402753179,1.3803826107883026,76.03657882405837,74.04014754412025,1.026964172089858
2014-09-09,AADR,76.66999816894531,0.0,56.18278559137741,1.3458229319241042,76.15174597767417,74.20981532636704,1.0261681105493488
2014-09-10,AADR,77.43000030517578,0.0,61.45106614834778,1.364036198018411,76.38415585540173,74.4175691959676,1.0264263759308694
2014-09-11,AADR,77.91999816894531,0.0,64.32848571788458,1.4018494275608901,76.66339991240964,74.64353235551455,1.0270601818155498
2014-09-12,AADR,77.4800033569336,0.0,61.99507894197252,1.3804003839073573,76.81187326595945,74.82653048463835,1.026532605059494
2014-09-15,AADR,74.58000183105469,0.0,48.491100867647745,1.116525366058454,76.40607845961313,74.8106254102136,1.0213265567645116
2014-09-16,AADR,76.08000183105469,0.0,50.39631047520471,1.0167198635721775,76.34679179987522,74.8925206631711,1.0194181090958963
2014-09-17,AADR,76.43000030517578,0.0,56.355948184730636,0.9548582243624395,76.36192061902078,74.99171289813914,1.0182714551772245
2014-09-18,AADR,77.0,0.0,61.24642303597622,0.9409796140346458,76.4779350519261,75.12127980793662,1.0180595331636795
2014-09-19,AADR,77.91000366210938,0.0,61.10713461031114,0.9919755292562371,76.7383111628685,75.30119747594777,1.0190848716234526
2014-09-22,AADR,76.80000305175781,0.0,50.45593762446323,0.9320779722165469,76.74952786993927,75.397894609871,1.0179266711234045
2014-09-23,AADR,78.29000091552734,0.0,58.91304311770336,0.9933879440420981,77.029613878228,75.58448211346173,1.0191194240452286
2014-09-24,AADR,78.54000091552734,0.0,59.29649644847037,1.050045181865059,77.30422970319152,75.77516074585306,1.0201790262440604
2014-09-25,AADR,77.22000122070312,0.0,49.856524639833886,0.9771693078444628,77.28891543364819,75.86837626035951,1.0187237323811145
2014-09-26,AADR,78.79000091552734,0.0,53.02419923388149,1.0341791336793307,77.56184006671711,76.05686817359614,1.019787455482468
2014-09-29,AADR,79.0,0.0,58.39943277329413,1.083811498166824,77.82332369095036,76.24674764626737,1.0206772891087397
2014-09-30,AADR,79.04000091552734,0.0,56.12167816588111,1.113537081859576,78.04453773178253,76.42695753460671,1.0211650476396807
2014-10-01,AADR,76.55000305175781,0.0,45.47856214811607,0.9255041673368538,77.77280415359621,76.43489595506807,1.0175038924539732
2014-10-02,AADR,77.08000183105469,0.0,48.68765885187609,0.8099169811750642,77.6468400949523,76.4765156890027,1.0153030560480658
2014-10-03,AADR,77.44000244140625,0.0,61.25984762833906,0.7388453941968578,77.609233248853,76.53867612464164,1.0139871392924014
2014-10-06,AADR,77.55999755859375,0.0,56.537088184270225,0.6843148964346426,77.6002813051695,76.60456783005792,1.0129980953266458
2014-10-07,AADR,76.29000091552734,0.0,49.42810661214721,0.532482838097863,77.36204850705273,76.58427319041078,1.0101558098580916
2014-10-08,AADR,77.5199966430664,0.0,52.01549301022517,0.5055772340411409,77.39076634996431,76.64464244542083,1.0097348474823247
2014-10-09,AADR,75.91000366210938,0.0,42.647045623861196,0.3503032923928089,77.12153677035431,76.5972463948846,1.006844767927646
2014-10-10,AADR,72.91000366210938,0.0,37.44349362804155,-0.014658380321890263,76.35580347794614,76.35935976696364,0.999953426940347
2014-10-13,AADR,72.98999786376953,0.0,31.178928089558866,-0.2940486618853555,75.74383882082311,76.1419815796608,0.9947710481054248
2014-10-14,AADR,73.58999633789062,0.0,32.84818107557241,-0.46173007358625284,75.35223109665357,75.97733737051433,0.9917724640597453
2014-10-15,AADR,73.20999908447266,0.0,35.13709472631672,-0.6181556890253148,74.96273436716612,75.79879941657616,0.988969943378454
2014-10-16,AADR,72.62999725341797,0.0,25.359925195129875,-0.7799348136953199,74.53860034648464,75.59436056734015,0.9860338759011656
2014-10-17,AADR,75.94999694824219,0.0,40.230592904307365,-0.63295341362236,74.79521791044056,75.61730484997899,0.9891283226614673
2014-10-20,AADR,76.94999694824219,0.0,43.6933981441705,-0.430811821956965,75.18699591731358,75.70328498535082,0.9931800968988711
2014-10-21,AADR,78.69000244140625,0.0,56.76359837882362,-0.12872538661676458,75.82390619442134,75.89597643412858,0.9990504076356433
2014-10-22,AADR,78.37000274658203,0.0,54.13197551747749,0.08389193477907497,76.28683284026874,76.05559103493204,1.0030404313764454
2014-10-23,AADR,80.04000091552734,0.0,57.68322184571195,0.3827356509477653,76.9692270357703,76.31264973690593,1.0086037806461705
2014-10-24,AADR,80.66999816894531,0.0,58.921413195061504,0.6627669969258392,77.64209451452939,76.59376899058589,1.0136868251524789
2014-10-27,AADR,80.27999877929688,0.0,62.054388658879915,0.8435008124418033,78.12171347175983,76.83159026727692,1.016791572320642
2014-10-28,AADR,80.7699966430664,0.0,60.27831637749572,1.014576983959401,78.60321950290648,77.08568100119884,1.0196863863949526
2014-10-29,AADR,75.86000061035156,0.0,49.86917035560751,0.7453682953995298,78.10445243153285,77.00660484695064,1.0142565379523505
2014-10-30,AADR,74.11000061035156,0.0,53.359456697810806,0.38635444202185454,77.37818846404534,76.81972715426683,1.007269764297093
2014-10-31,AADR,74.98999786376953,0.0,55.35906013651147,0.17087209344279586,76.94397199126792,76.70168010326701,1.0031588863200218
2014-11-03,AADR,73.87999725341797,0.0,50.756392954208884,-0.08844742599552546,76.38688567529519,76.51963604843804,0.9982651463075592
2014-11-04,AADR,75.76000213623047,0.0,56.168367870464905,-0.14063814229980665,76.2729068500107,76.47062740894079,0.9974144247846596
2014-11-05,AADR,74.83000183105469,0.0,55.233123047054356,-0.25411364930667446,76.01056048292779,76.36478059746428,0.9953614727657811
2014-11-06,AADR,75.26000213623047,0.0,48.09709068797118,-0.305821060374285,75.87409532898282,76.29350456770726,0.9945026874686005
2014-11-07,AADR,75.5999984741211,0.0,46.13623649297523,-0.31572520949438854,75.82425953718977,76.2487622390888,0.9944326610762816
